[2024-12-14 18:09:01] [class-ss-archive-creation-job.php:97] Starting a job; no job is presently running
[2024-12-14 18:09:01] [class-ss-archive-creation-job.php:98] Here's our task list: setup, fetch_urls, generate_404, transfer_files_locally, wrapup
[2024-12-14 18:09:02] [class-ss-archive-creation-job.php:116] Pushing first task to queue: setup
[2024-12-14 18:09:02] [class-ss-archive-creation-job.php:172] Current task: setup
[2024-12-14 18:09:02] [class-ss-archive-creation-job.php:182] Performing task: setup
[2024-12-14 18:09:02] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-12-14 18:09:03] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\dawipayan.wp/wp-content/uploads\simply-static\temp-files/simply-static-1-1734199741\
[2024-12-14 18:09:03] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost:8080/dawipayan.wp/
[2024-12-14 18:09:11] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\USER\AppData\Local\Temp/675dc9c7ccc27-e4pYET.tmp
[2024-12-14 18:09:11] [class-ss-page-handler.php:38] URL Prepared:http://localhost:8080/dawipayan.wp/wp-content/plugins/elementor/assets/lib/animations/styles/lightSpeedIn.css?simply_static_page=1422
[2024-12-14 18:09:11] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost:8080/dawipayan.wp/wp-content/plugins/elementor/assets/lib/animations/styles/lightSpeedIn.css?simply_static_page=1422
[2024-12-14 18:09:11] [class-ss-url-fetcher.php:103] Filesize: 336 bytes
[2024-12-14 18:09:11] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-14 18:09:11] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/lightSpeedIn.css
[2024-12-14 18:09:11] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\USER\AppData\Local\Temp/675dc9c7ccc27-e4pYET.tmp to C:\xampp\htdocs\dawipayan.wp/wp-content/uploads\simply-static\temp-files/simply-static-1-1734199741/wp-content/plugins/elementor/assets/lib/animations/styles/lightSpeedIn.css
[2024-12-14 18:09:11] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-14 18:09:11] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-14 18:09:11] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-14 18:09:11] [class-ss-page.php:119] Checking Content Identical:cf51780ce07a22f4fa29e1b3c9643d23dbb77f14===. Value: FALSE
[2024-12-14 18:09:11] [class-ss-fetch-urls-task.php:72] URL: http://localhost:8080/dawipayan.wp/wp-content/plugins/elementor/assets/lib/animations/styles/lightSpeedIn.min.css
[2024-12-14 18:09:11] [class-ss-task.php:58] [PAGES STATUS] Remaining:12; Total: 636
[2024-12-14 18:09:11] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-14 18:09:11] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\USER\AppData\Local\Temp/675dc9c7d139b-a47IX9.tmp
[2024-12-14 18:09:11] [class-ss-page-handler.php:38] URL Prepared:http://localhost:8080/dawipayan.wp/wp-content/plugins/elementor/assets/lib/animations/styles/lightSpeedIn.min.css?simply_static_page=1423
[2024-12-14 18:09:11] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost:8080/dawipayan.wp/wp-content/plugins/elementor/assets/lib/animations/styles/lightSpeedIn.min.css?simply_static_page=1423
[2024-12-14 18:09:11] [class-ss-url-fetcher.php:103] Filesize: 265 bytes
[2024-12-14 18:09:11] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-14 18:09:11] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/lightSpeedIn.min.css
[2024-12-14 18:09:11] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\USER\AppData\Local\Temp/675dc9c7d139b-a47IX9.tmp to C:\xampp\htdocs\dawipayan.wp/wp-content/uploads\simply-static\temp-files/simply-static-1-1734199741/wp-content/plugins/elementor/assets/lib/animations/styles/lightSpeedIn.min.css
[2024-12-14 18:09:11] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-14 18:09:11] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-14 18:09:11] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-14 18:09:11] [class-ss-page.php:119] Checking Content Identical:05c1ee96a47cd6e6ba86fd1426b46ee5f30ecb48===. Value: FALSE
[2024-12-14 18:09:11] [class-ss-fetch-urls-task.php:72] URL: http://localhost:8080/dawipayan.wp/wp-content/plugins/elementor/assets/lib/animations/styles/pulse.css
[2024-12-14 18:09:11] [class-ss-task.php:58] [PAGES STATUS] Remaining:11; Total: 636
[2024-12-14 18:09:11] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-14 18:09:11] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\USER\AppData\Local\Temp/675dc9c7d5886-ZOpbLi.tmp
[2024-12-14 18:09:11] [class-ss-page-handler.php:38] URL Prepared:http://localhost:8080/dawipayan.wp/wp-content/plugins/elementor/assets/lib/animations/styles/pulse.css?simply_static_page=1424
[2024-12-14 18:09:11] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost:8080/dawipayan.wp/wp-content/plugins/elementor/assets/lib/animations/styles/pulse.css?simply_static_page=1424
[2024-12-14 18:09:11] [class-ss-url-fetcher.php:103] Filesize: 153 bytes
[2024-12-14 18:09:11] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-14 18:09:11] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/pulse.css
[2024-12-14 18:09:11] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\USER\AppData\Local\Temp/675dc9c7d5886-ZOpbLi.tmp to C:\xampp\htdocs\dawipayan.wp/wp-content/uploads\simply-static\temp-files/simply-static-1-1734199741/wp-content/plugins/elementor/assets/lib/animations/styles/pulse.css
[2024-12-14 18:09:11] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-14 18:09:11] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-14 18:09:11] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-14 18:09:11] [class-ss-page.php:119] Checking Content Identical:1af4649ba360ecbfa6e74c2137cb7930b0836fc0===. Value: FALSE
[2024-12-14 18:09:11] [class-ss-fetch-urls-task.php:72] URL: http://localhost:8080/dawipayan.wp/wp-content/plugins/elementor/assets/lib/animations/styles/pulse.min.css
[2024-12-14 18:09:11] [class-ss-task.php:58] [PAGES STATUS] Remaining:10; Total: 636
[2024-12-14 18:09:11] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-14 18:09:11] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\USER\AppData\Local\Temp/675dc9c7d9d53-HUBxEf.tmp
[2024-12-14 18:09:11] [class-ss-page-handler.php:38] URL Prepared:http://localhost:8080/dawipayan.wp/wp-content/plugins/elementor/assets/lib/animations/styles/pulse.min.css?simply_static_page=1425
[2024-12-14 18:09:11] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost:8080/dawipayan.wp/wp-content/plugins/elementor/assets/lib/animations/styles/pulse.min.css?simply_static_page=1425
[2024-12-14 18:09:11] [class-ss-url-fetcher.php:103] Filesize: 117 bytes
[2024-12-14 18:09:11] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-14 18:09:11] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/pulse.min.css
[2024-12-14 18:09:11] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\USER\AppData\Local\Temp/675dc9c7d9d53-HUBxEf.tmp to C:\xampp\htdocs\dawipayan.wp/wp-content/uploads\simply-static\temp-files/simply-static-1-1734199741/wp-content/plugins/elementor/assets/lib/animations/styles/pulse.min.css
[2024-12-14 18:09:11] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-14 18:09:11] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-14 18:09:11] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-14 18:09:11] [class-ss-page.php:119] Checking Content Identical:ad49db355d9c441dbc45f2681d34e3898f044c6d===. Value: FALSE
[2024-12-14 18:09:11] [class-ss-fetch-urls-task.php:72] URL: http://localhost:8080/dawipayan.wp/wp-content/plugins/elementor/assets/lib/animations/styles/rollIn.css
[2024-12-14 18:09:11] [class-ss-task.php:58] [PAGES STATUS] Remaining:9; Total: 636
[2024-12-14 18:09:11] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-14 18:09:11] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\USER\AppData\Local\Temp/675dc9c7de124-39qO2f.tmp
[2024-12-14 18:09:11] [class-ss-page-handler.php:38] URL Prepared:http://localhost:8080/dawipayan.wp/wp-content/plugins/elementor/assets/lib/animations/styles/rollIn.css?simply_static_page=1426
[2024-12-14 18:09:11] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost:8080/dawipayan.wp/wp-content/plugins/elementor/assets/lib/animations/styles/rollIn.css?simply_static_page=1426
[2024-12-14 18:09:11] [class-ss-url-fetcher.php:103] Filesize: 192 bytes
[2024-12-14 18:09:11] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-14 18:09:11] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/rollIn.css
[2024-12-14 18:09:11] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\USER\AppData\Local\Temp/675dc9c7de124-39qO2f.tmp to C:\xampp\htdocs\dawipayan.wp/wp-content/uploads\simply-static\temp-files/simply-static-1-1734199741/wp-content/plugins/elementor/assets/lib/animations/styles/rollIn.css
[2024-12-14 18:09:11] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-14 18:09:11] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-14 18:09:11] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-14 18:09:11] [class-ss-page.php:119] Checking Content Identical:1a227da83e3acf9f3eb7b0f76b5c9ee9b82e3bce===. Value: FALSE
[2024-12-14 18:09:11] [class-ss-fetch-urls-task.php:72] URL: http://localhost:8080/dawipayan.wp/wp-content/plugins/elementor/assets/lib/animations/styles/rollIn.min.css
[2024-12-14 18:09:11] [class-ss-task.php:58] [PAGES STATUS] Remaining:8; Total: 636
[2024-12-14 18:09:11] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-14 18:09:11] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\USER\AppData\Local\Temp/675dc9c7e24de-qYFCKK.tmp
[2024-12-14 18:09:11] [class-ss-page-handler.php:38] URL Prepared:http://localhost:8080/dawipayan.wp/wp-content/plugins/elementor/assets/lib/animations/styles/rollIn.min.css?simply_static_page=1427
[2024-12-14 18:09:11] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost:8080/dawipayan.wp/wp-content/plugins/elementor/assets/lib/animations/styles/rollIn.min.css?simply_static_page=1427
[2024-12-14 18:09:11] [class-ss-url-fetcher.php:103] Filesize: 149 bytes
[2024-12-14 18:09:11] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-14 18:09:11] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/rollIn.min.css
[2024-12-14 18:09:11] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\USER\AppData\Local\Temp/675dc9c7e24de-qYFCKK.tmp to C:\xampp\htdocs\dawipayan.wp/wp-content/uploads\simply-static\temp-files/simply-static-1-1734199741/wp-content/plugins/elementor/assets/lib/animations/styles/rollIn.min.css
[2024-12-14 18:09:11] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-14 18:09:11] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-14 18:09:11] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-14 18:09:11] [class-ss-page.php:119] Checking Content Identical:f107a9d27312a662cb97f6b61cd9017de8bc8e8f===. Value: FALSE
[2024-12-14 18:09:11] [class-ss-fetch-urls-task.php:72] URL: http://localhost:8080/dawipayan.wp/wp-content/plugins/elementor/assets/lib/animations/styles/rotateIn.css
[2024-12-14 18:09:11] [class-ss-task.php:58] [PAGES STATUS] Remaining:7; Total: 636
[2024-12-14 18:09:11] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-14 18:09:11] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\USER\AppData\Local\Temp/675dc9c7e6971-URkge4.tmp
[2024-12-14 18:09:11] [class-ss-page-handler.php:38] URL Prepared:http://localhost:8080/dawipayan.wp/wp-content/plugins/elementor/assets/lib/animations/styles/rotateIn.css?simply_static_page=1428
[2024-12-14 18:09:11] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost:8080/dawipayan.wp/wp-content/plugins/elementor/assets/lib/animations/styles/rotateIn.css?simply_static_page=1428
[2024-12-14 18:09:11] [class-ss-url-fetcher.php:103] Filesize: 229 bytes
[2024-12-14 18:09:11] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-14 18:09:11] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/rotateIn.css
[2024-12-14 18:09:11] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\USER\AppData\Local\Temp/675dc9c7e6971-URkge4.tmp to C:\xampp\htdocs\dawipayan.wp/wp-content/uploads\simply-static\temp-files/simply-static-1-1734199741/wp-content/plugins/elementor/assets/lib/animations/styles/rotateIn.css
[2024-12-14 18:09:11] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-14 18:09:11] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-14 18:09:11] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-14 18:09:11] [class-ss-page.php:119] Checking Content Identical:ad1690675fb58c713a6fe75dc0c134d2cf3d8f05===. Value: FALSE
[2024-12-14 18:09:11] [class-ss-fetch-urls-task.php:72] URL: http://localhost:8080/dawipayan.wp/wp-content/plugins/elementor/assets/lib/animations/styles/rotateIn.min.css
[2024-12-14 18:09:11] [class-ss-task.php:58] [PAGES STATUS] Remaining:6; Total: 636
[2024-12-14 18:09:11] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-14 18:09:11] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\USER\AppData\Local\Temp/675dc9c7eacbc-UXCV6O.tmp
[2024-12-14 18:09:11] [class-ss-page-handler.php:38] URL Prepared:http://localhost:8080/dawipayan.wp/wp-content/plugins/elementor/assets/lib/animations/styles/rotateIn.min.css?simply_static_page=1429
[2024-12-14 18:09:11] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost:8080/dawipayan.wp/wp-content/plugins/elementor/assets/lib/animations/styles/rotateIn.min.css?simply_static_page=1429
[2024-12-14 18:09:11] [class-ss-url-fetcher.php:103] Filesize: 180 bytes
[2024-12-14 18:09:11] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-14 18:09:11] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/rotateIn.min.css
[2024-12-14 18:09:11] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\USER\AppData\Local\Temp/675dc9c7eacbc-UXCV6O.tmp to C:\xampp\htdocs\dawipayan.wp/wp-content/uploads\simply-static\temp-files/simply-static-1-1734199741/wp-content/plugins/elementor/assets/lib/animations/styles/rotateIn.min.css
[2024-12-14 18:09:11] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-14 18:09:11] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-14 18:09:11] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-14 18:09:11] [class-ss-page.php:119] Checking Content Identical:8cf0a16973a7dcbe8c3fe94b4b8d36a57fa2f78c===. Value: FALSE
[2024-12-14 18:09:11] [class-ss-fetch-urls-task.php:72] URL: http://localhost:8080/dawipayan.wp/wp-content/plugins/elementor/assets/lib/animations/styles/rotateInDownLeft.css
[2024-12-14 18:09:11] [class-ss-task.php:58] [PAGES STATUS] Remaining:5; Total: 636
[2024-12-14 18:09:11] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-14 18:09:11] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\USER\AppData\Local\Temp/675dc9c7ef0b4-BElFLT.tmp
[2024-12-14 18:09:11] [class-ss-page-handler.php:38] URL Prepared:http://localhost:8080/dawipayan.wp/wp-content/plugins/elementor/assets/lib/animations/styles/rotateInDownLeft.css?simply_static_page=1430
[2024-12-14 18:09:11] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost:8080/dawipayan.wp/wp-content/plugins/elementor/assets/lib/animations/styles/rotateInDownLeft.css?simply_static_page=1430
[2024-12-14 18:09:11] [class-ss-url-fetcher.php:103] Filesize: 262 bytes
[2024-12-14 18:09:11] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-14 18:09:11] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/rotateInDownLeft.css
[2024-12-14 18:09:11] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\USER\AppData\Local\Temp/675dc9c7ef0b4-BElFLT.tmp to C:\xampp\htdocs\dawipayan.wp/wp-content/uploads\simply-static\temp-files/simply-static-1-1734199741/wp-content/plugins/elementor/assets/lib/animations/styles/rotateInDownLeft.css
[2024-12-14 18:09:11] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-14 18:09:11] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-14 18:09:11] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-14 18:09:11] [class-ss-page.php:119] Checking Content Identical:16f456a48527457bc83d690e7ad91dd1f6ebdf37===. Value: FALSE
[2024-12-14 18:09:11] [class-ss-fetch-urls-task.php:72] URL: http://localhost:8080/dawipayan.wp/wp-content/plugins/elementor/assets/lib/animations/styles/rotateInDownLeft.min.css
[2024-12-14 18:09:11] [class-ss-task.php:58] [PAGES STATUS] Remaining:4; Total: 636
[2024-12-14 18:09:11] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-14 18:09:11] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\USER\AppData\Local\Temp/675dc9c7f346e-vuDSjU.tmp
[2024-12-14 18:09:11] [class-ss-page-handler.php:38] URL Prepared:http://localhost:8080/dawipayan.wp/wp-content/plugins/elementor/assets/lib/animations/styles/rotateInDownLeft.min.css?simply_static_page=1431
[2024-12-14 18:09:11] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost:8080/dawipayan.wp/wp-content/plugins/elementor/assets/lib/animations/styles/rotateInDownLeft.min.css?simply_static_page=1431
[2024-12-14 18:09:12] [class-ss-url-fetcher.php:103] Filesize: 213 bytes
[2024-12-14 18:09:12] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-14 18:09:12] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/rotateInDownLeft.min.css
[2024-12-14 18:09:12] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\USER\AppData\Local\Temp/675dc9c7f346e-vuDSjU.tmp to C:\xampp\htdocs\dawipayan.wp/wp-content/uploads\simply-static\temp-files/simply-static-1-1734199741/wp-content/plugins/elementor/assets/lib/animations/styles/rotateInDownLeft.min.css
[2024-12-14 18:09:12] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-14 18:09:12] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
